longitude,latitude,habitat_richness,NDVI,ALBH-AL-BH-NI,ALBH-AL-BH-VI,ALBH-AL-BH-BB,ALDH-AL-DH-BB,ALDH-AL-DH-NI,FAPAR300-RT0-FAPAR,GDMP300-RT0-GDMP,LAI300-RT0-LAI,SWI1km-SWI-002,SWI1km-SWI-100,SWI1km-SWI-040,SWI1km-SWI-005,SWI1km-SWI-010,SWI1km-SWI-060,SWI1km-SWI-015,SWI1km-SWI-020,TOCR-REF-NOR-BLUE,TOCR-REF-NOR-NIR,TOCR-REF-NOR-SWIR,TOCR-REF-NOR-RED,FCOVER300-RT0-FCOVER,ALDH-AL-DH-VI,DMP300-RT0-DMP,d2m,t2m,fal,lai_hv,lai_lv,src,skt,stl1,stl2,stl3,stl4,slhf,ssr,str,sp,ssrd,strd,tp,swvl1,swvl2,swvl3,swvl4
3.86,44.51,0.32901207,189.16666666666663,1194.0,958.0,1894.0,2408.0,950.0,57.0,1408.916666666667,4.75,120.0,130.0,126.0,175.0,122.0,120.0,120.0,198.0,300.0,457.0,7.0,9.0,79.75,302.0,1408.916666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.87,44.47,0.33626744,178.0,1200.0,962.0,1971.0,2400.0,952.0,25.0,1513.583333333333,7.75,126.01617757712566,140.07468021068473,135.57900677200902,175.89860797592175,131.14145974416854,126.39841986455981,127.56997742663657,198.0722347629797,363.0,425.0,10.0,5.0,93.58333333333331,462.0,1513.583333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.87,44.48,0.33626744,210.44444444444446,1200.0,963.0,1722.0,1949.0,952.0,54.33333333333334,1529.111111111111,5.0,124.76213318284425,136.80601015801355,132.93425507900676,175.6739559819413,128.60609480812641,124.54881489841986,125.42748306997743,198.05417607223478,247.0,430.0,5.0,10.0,96.66666666666669,415.0,1529.111111111111,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.87,44.49,0.32901207,181.33333333333331,1199.0,961.0,1746.0,2187.0,951.0,86.33333333333331,1315.888888888889,2.0,184.5,192.0,188.5,200.0,186.0,184.5,184.5,200.0,305.0,517.0,3.0,8.0,85.33333333333333,365.0,1315.888888888889,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.87,44.51,0.32901207,169.22222222222226,1193.0,958.0,1909.0,2483.0,950.0,86.33333333333331,1277.0,2.0,112.5,122.5,120.5,175.0,116.5,112.5,113.5,198.0,399.0,458.0,16.0,4.0,73.0,316.0,1277.0,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.87,44.52,0.32901207,171.16666666666666,1198.0,961.0,1759.0,2204.0,951.0,65.0,1269.75,4.0,116.0,123.5,122.5,175.0,119.0,115.5,116.5,198.0,386.0,392.0,20.0,11.0,78.91666666666667,334.0,1269.75,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.87,44.53,0.3198487,169.11111111111111,1203.0,964.0,2160.0,2704.0,952.0,1.0,1627.888888888889,10.0,117.0,127.0,126.5,175.0,122.5,117.5,118.5,198.0,519.0,499.0,11.0,13.0,87.0,440.0,1627.888888888889,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.88,44.48,0.32901207,206.5,1203.0,964.0,1710.0,2005.0,954.0,89.0,1588.833333333333,1.75,125.7026664785553,139.25751269751694,134.91781884875846,175.84244497742665,130.507618510158,125.93601862302482,127.03435383747178,198.06772009029345,272.0,433.0,10.0,5.0,103.5,380.0,1588.833333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.88,44.49,0.32901207,172.0,1198.0,960.0,1502.0,2133.0,951.0,97.0,1332.3333333333333,1.0,136.88308878856282,147.53734010534237,144.66450338600453,181.6993039879609,140.82072987208426,137.0742099322799,137.90998871331828,198.53611738148982,279.0,549.0,4.0,10.0,93.66666666666669,285.0,1332.3333333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.88,44.5,0.32901207,181.0625,1199.5,961.0,2034.5,2690.0,951.5,67.0,1604.5,3.8125,111.0,118.0,119.0,175.0,115.0,111.0,112.0,198.0,390.0,534.5,13.0,6.0,94.1875,346.5,1604.5,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.88,44.54,0.3198487,176.75,1230.0,980.0,1782.0,2311.0,961.0,41.0,1384.25,6.25,122.5,134.0,131.5,175.0,127.5,123.0,124.0,198.0,380.0,544.0,9.0,3.0,89.5,258.0,1384.25,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.89,44.46,0.33626744,160.11111111111111,1200.0,962.0,2149.0,2493.0,952.0,86.33333333333331,1184.4444444444443,2.0,126.01617757712566,140.07468021068473,135.57900677200902,175.89860797592175,131.14145974416854,126.39841986455981,127.56997742663657,198.0722347629797,381.0,474.0,9.0,4.0,65.77777777777777,420.0,1184.4444444444443,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.89,44.47,0.33626744,158.16666666666666,1202.0,963.0,2047.0,2547.0,952.0,33.0,1334.0,7.0,126.01617757712566,140.07468021068473,135.57900677200902,175.89860797592175,131.14145974416854,126.39841986455981,127.56997742663657,198.0722347629797,415.0,501.0,14.0,4.0,81.91666666666667,463.0,1334.0,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.89,44.51,0.32901207,167.11111111111111,1204.0,964.0,2228.0,2925.0,953.0,43.66666666666666,1536.888888888889,6.0,119.0,125.0,126.0,175.0,123.0,119.0,120.0,198.0,518.0,533.0,25.0,6.0,92.88888888888887,482.0,1536.888888888889,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.89,44.52,0.32901207,167.91666666666666,1200.0,962.0,1894.0,2500.0,951.0,73.0,1236.1666666666667,3.25,118.0,122.0,125.0,175.0,122.0,118.0,119.0,198.0,413.0,463.0,19.0,2.0,68.25,335.0,1236.1666666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.89,44.54,0.3198487,176.33333333333337,1228.0,980.0,1778.0,2264.0,961.0,22.33333333333333,1563.4444444444446,8.0,118.5,128.0,127.5,175.0,124.0,118.5,119.5,198.0,430.0,504.0,10.0,3.0,86.44444444444444,298.0,1563.4444444444446,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.9,44.46,0.33626744,180.44444444444446,1198.0,962.0,1885.0,2191.0,951.0,54.33333333333334,1308.888888888889,5.0,126.01617757712566,140.07468021068473,135.57900677200902,175.89860797592175,131.14145974416854,126.39841986455981,127.56997742663657,198.0722347629797,330.0,429.0,17.0,2.0,76.77777777777777,442.0,1308.888888888889,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.9,44.48,0.32901207,208.66666666666663,1191.0,957.0,1339.0,1803.0,949.0,33.0,1652.4444444444446,7.0,121.0,127.0,125.0,175.0,121.0,119.0,119.0,198.0,241.0,416.0,19.0,9.0,95.33333333333331,244.0,1652.4444444444446,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.9,44.49,0.32901207,181.0,1193.0,958.0,1599.0,2086.0,949.0,75.66666666666667,1342.7777777777776,3.0,113.0,117.0,118.0,175.0,115.0,112.0,112.0,198.0,214.0,367.0,7.0,7.0,72.22222222222223,255.0,1342.7777777777776,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.9,44.52,0.32901207,180.75,1201.0,962.0,1969.0,2582.0,952.0,65.0,1329.0,4.0,120.0,126.0,127.0,175.0,124.0,120.0,120.0,198.0,400.0,490.0,7.0,4.0,77.5,333.0,1329.0,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.9,44.54,0.3198487,185.22222222222226,1238.0,987.0,1674.0,2186.0,964.0,1.0,1654.888888888889,10.0,116.5,124.5,125.5,175.0,121.5,116.5,117.5,198.0,458.0,472.0,17.0,4.0,99.88888888888887,313.0,1654.888888888889,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.91,44.46,0.33626744,162.58333333333334,1200.0,962.0,1864.0,2356.5,951.5,89.0,1379.166666666667,1.75,126.01213318284425,138.30601015801355,134.1842550790068,175.67395598194133,129.6060948081264,125.79881489841985,126.67748306997743,198.05417607223478,308.5,457.0,19.0,5.5,84.08333333333333,385.0,1379.166666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.91,44.47,0.33626744,169.6875,1200.0,962.0,1900.5,2522.0,951.0,91.0,1547.125,1.5625,126.0,133.0,130.0,175.0,125.0,124.0,124.0,198.0,348.0,520.0,11.5,4.0,100.5625,346.0,1547.125,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.91,44.48,0.33626744,205.66666666666663,1197.0,960.0,1690.5,2257.0,950.0,89.0,1699.666666666667,1.75,122.0,128.0,126.0,175.0,122.0,120.0,120.0,198.0,275.5,505.5,13.5,5.0,108.66666666666669,269.0,1699.666666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.91,44.49,0.32901207,154.33333333333334,1197.0,960.0,1975.5,2471.0,951.0,17.0,1365.5,8.5,113.0,119.0,119.0,175.0,116.0,112.0,113.0,198.0,325.0,466.5,9.0,3.5,73.58333333333333,331.0,1365.5,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.91,44.5,0.33626744,150.375,1195.25,959.25,1668.25,2308.75,950.5,55.0,1334.75,4.9375,114.0,122.0,121.0,175.0,117.0,113.0,114.0,198.0,380.0,406.0,23.0,3.75,77.375,318.25,1334.75,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.91,44.54,0.3198487,198.25,1230.5,982.0,1515.0,1915.5,961.5,25.0,1657.666666666667,7.75,121.5,128.5,127.5,175.0,124.5,121.0,121.5,198.0,311.5,435.5,9.0,4.5,103.58333333333331,234.5,1657.666666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.92,44.46,0.33626744,130.33333333333334,1199.0,962.0,1802.0,2197.0,951.0,86.33333333333331,1047.7777777777776,2.0,126.0151664785553,139.63251269751694,135.2303188487585,175.84244497742665,130.75761851015798,126.24851862302482,127.34685383747178,198.06772009029345,337.0,396.0,6.0,3.0,61.0,417.0,1047.7777777777776,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.92,44.47,0.33626744,159.33333333333334,1204.0,964.0,2137.0,2769.0,952.0,97.0,1341.75,1.0,123.25783601392024,133.67679822705043,130.45233140519187,175.43526323833711,125.97476956358162,122.66173462189616,123.47920781602708,198.03498871331828,427.0,548.0,11.0,4.0,81.66666666666667,403.0,1341.75,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.92,44.48,0.33626744,171.33333333333334,1202.0,963.0,2092.0,2737.0,952.0,75.66666666666667,1662.333333333333,3.0,115.0,122.0,121.0,175.0,117.0,114.0,115.0,198.0,448.0,561.0,12.0,4.0,97.66666666666669,421.0,1662.333333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.92,44.53,0.3198487,180.44444444444446,1201.0,963.0,1895.0,2314.0,952.0,43.66666666666666,1342.6666666666667,6.0,117.0,128.0,125.0,175.0,121.0,116.0,117.0,198.0,339.0,411.0,14.0,2.0,74.55555555555556,357.0,1342.6666666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.93,44.48,0.33626744,156.22222222222226,1202.0,963.0,2071.0,2701.0,952.0,33.0,1673.2222222222224,7.0,113.0,123.0,120.0,175.0,116.0,112.0,112.0,198.0,438.0,511.0,41.0,4.0,97.22222222222223,426.0,1673.2222222222224,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.93,44.51,0.32901207,190.88888888888889,1198.0,962.0,1815.0,2159.0,952.0,1.0,1529.333333333333,10.0,117.0,120.0,120.0,175.0,117.0,116.0,116.0,198.0,357.0,369.0,27.0,6.0,89.1111111111111,404.0,1529.333333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.93,44.53,0.3198487,222.55555555555557,1197.0,960.0,1863.0,2267.0,951.0,86.33333333333331,1256.888888888889,2.0,114.0,116.0,118.0,175.0,115.0,113.0,113.0,198.0,333.0,406.0,12.0,3.0,70.33333333333333,329.0,1256.888888888889,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.93,44.54,0.3198487,188.44444444444446,1224.0,977.0,1560.0,1929.0,959.0,75.66666666666667,1424.0,3.0,120.0,125.0,124.5,175.0,122.0,119.0,119.5,198.0,296.0,421.0,15.0,6.0,88.1111111111111,228.0,1424.0,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.94,44.51,0.33626744,190.91666666666663,1191.0,957.0,1766.0,2022.0,949.0,1.0,1519.416666666667,10.0,116.0,118.0,119.0,175.0,116.0,114.0,114.0,198.0,289.0,360.0,22.0,8.0,85.58333333333333,353.0,1519.416666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.94,44.52,0.32901207,188.125,1197.0,961.0,1675.0,2011.0,951.0,1.0,1540.75,10.0,114.0,114.0,117.0,175.0,114.0,112.0,112.0,198.0,319.0,353.0,22.0,3.0,87.0,334.0,1540.75,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.94,44.53,0.3275671,188.83333333333331,1196.0,960.0,1796.0,2222.0,951.0,65.0,1377.0,4.0,115.0,116.0,118.0,175.0,116.0,114.0,114.0,198.0,314.0,392.0,6.0,4.0,76.75,291.0,1377.0,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.94,44.54,0.3198487,178.91666666666663,1226.0,979.0,1667.0,2155.0,960.0,65.0,1474.083333333333,4.0,118.0,124.0,123.0,175.0,120.0,116.5,117.5,198.0,346.0,452.0,11.0,3.0,87.91666666666669,256.0,1474.083333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.95,44.47,0.33626744,142.58333333333334,1198.0,961.0,1871.0,2320.0,951.0,97.0,1207.5,1.0,126.01617757712566,140.07468021068473,135.57900677200902,175.89860797592175,131.14145974416854,126.39841986455981,127.56997742663657,198.0722347629797,338.0,374.0,21.0,6.0,65.66666666666667,387.0,1207.5,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.95,44.53,0.33473834,194.11111111111111,1193.0,958.0,1879.0,2276.0,950.0,75.66666666666667,1229.3333333333333,3.0,185.0,186.5,186.5,200.0,185.0,184.0,184.0,200.0,282.0,391.0,17.0,5.0,66.8888888888889,371.0,1229.3333333333333,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.95,44.54,0.33601925,158.66666666666666,1201.0,962.0,1888.0,2472.0,952.0,97.0,1208.6666666666667,1.0,140.76213318284425,151.68101015801355,148.30925507900676,181.92395598194133,144.60609480812641,140.79881489841986,141.67748306997743,198.55417607223478,389.0,481.0,7.0,4.0,65.33333333333333,351.0,1208.6666666666667,276.67194,281.90067,0.13207783,2.3048565,2.961012,8.951883e-05,281.9587,282.47595,282.42346,282.37463,282.43732,-4880814.5,12847695.0,-5374967.0,90093.01,14807764.0,25583612.0,0.002892809,0.33244073,0.33241525,0.33527926,0.37270373
3.86,44.56,0.3198487,193.5,1222.0,976.0,1776.0,2259.0,960.0,33.0,1569.583333333333,7.0,129.0,141.0,137.0,175.0,133.0,129.0,130.0,198.0,301.0,446.0,8.0,11.0,86.08333333333331,237.0,1569.583333333333,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.57,0.3198487,197.33333333333331,1242.0,989.0,1930.0,2505.0,968.0,57.0,1634.166666666667,4.75,134.0,152.0,145.0,175.0,141.0,135.0,136.0,198.0,326.0,522.0,7.0,10.0,101.58333333333331,382.0,1634.166666666667,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.58,0.31500933,209.25,1263.5,1004.0,1635.5,2092.5,976.5,37.0,1641.5,6.625,137.0,153.0,148.0,175.0,143.0,138.0,139.0,198.0,285.0,525.5,15.0,19.0,107.5625,268.0,1641.5,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.59,0.31500933,201.16666666666663,1242.0,989.0,2008.0,2313.0,968.0,65.0,1358.1666666666667,4.0,138.0,153.0,149.0,175.0,145.0,139.0,140.0,198.0,286.0,472.0,22.0,27.0,72.33333333333333,443.0,1358.1666666666667,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.6,0.3198487,193.0,1193.0,958.0,1879.0,2362.0,950.0,81.0,1437.416666666667,2.5,134.0,152.0,146.0,175.0,141.0,135.0,137.0,198.0,275.0,464.0,13.0,17.0,85.41666666666667,247.0,1437.416666666667,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.61,0.3198487,204.1875,1232.0,983.0,1877.0,2220.0,962.0,49.0,1410.3125,5.5,139.0,161.0,154.0,175.0,147.0,141.0,142.0,198.0,289.0,431.0,17.0,4.0,80.8125,426.0,1410.3125,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.62,0.20036553,179.83333333333337,1232.0,983.0,1848.0,2290.0,962.0,33.0,1443.75,7.0,132.5,154.0,147.0,175.0,142.0,134.5,137.0,198.0,317.0,416.0,24.0,4.0,84.5,341.0,1443.75,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.86,44.63,0.20036553,207.875,1235.0,985.0,1564.0,2026.0,962.0,67.0,1773.875,3.8125,138.0,158.0,153.0,175.0,148.0,140.0,142.0,198.0,253.0,475.0,6.0,5.0,117.25,197.0,1773.875,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.87,44.57,0.3198487,178.33333333333337,1232.0,982.0,1985.0,2577.0,964.0,97.0,1604.7777777777776,1.0,130.5,145.5,140.0,175.0,135.5,130.5,132.5,198.0,352.0,538.0,12.0,2.0,106.33333333333331,281.0,1604.7777777777776,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
3.87,44.58,0.3198487,202.25,1223.0,977.5,1992.5,2444.0,961.5,81.0,1497.083333333333,2.5,133.0,151.5,144.5,175.0,139.5,133.5,135.5,198.0,325.5,515.0,12.5,7.0,93.58333333333331,300.5,1497.083333333333,276.69766,281.50473,0.1350671,2.228844,0.50668406,9.0601025e-05,281.54532,282.06396,282.01898,281.9761,282.03555,-4673042.5,12718348.0,-5265258.5,89930.96,14686649.0,25521248.0,0.0028937538,0.34487998,0.3437279,0.34305748,0.3774071
